CustomerID,Age,Gender,Education_Level,Annual_Income,Credit_Score,City_Category,Satisfaction_Level,Employment_Status,Experience_Years,Product_Preference,Subscription_Plan,Distance_from_Store,Number_of_Purchases,Target_Buy
CUST_0792,63,Male,Bachelor,58012.39339747154,487,Tier 2,Very Satisfied,Unemployed,40,Beauty,Basic,0.22868553741712955,13,Yes
CUST_0793,52,Female,Bachelor,53092.13690659906,815,Tier 2,Very Dissatisfied,Unemployed,34,Groceries,Basic,7.041291063588093,8,Yes
CUST_0794,23,Non-binary,High School,54502.024842287676,726,Tier 2,Satisfied,Employed,4,Groceries,Standard,1.5535386418192614,7,No
CUST_0795,35,Male,Bachelor,65325.67460897261,801,Tier 2,Neutral,Student,15,Beauty,Premium,3.2393184054897297,13,No
CUST_0796,68,Non-binary,High School,23825.059687154957,559,Tier 1,Very Dissatisfied,Self-Employed,40,Beauty,Premium,8.647763460014785,5,Yes
CUST_0797,22,Non-binary,Bachelor,86635.13940789107,812,Tier 2,Very Dissatisfied,Self-Employed,0,Fashion,Basic,1.5828708599240162,9,Yes
CUST_0798,64,Male,Master,60877.4671965795,370,Tier 2,Very Satisfied,Unemployed,40,Beauty,Basic,1.0241090683764362,7,Yes
CUST_0799,42,Male,Bachelor,51699.96835329762,777,Tier 1,Dissatisfied,Self-Employed,22,Home,Standard,5.717732153508787,12,Yes
CUST_0800,19,Non-binary,Bachelor,20000.0,477,Tier 3,Satisfied,Self-Employed,0,Home,Standard,3.811359855597795,16,No
CUST_0801,27,Male,Bachelor,59263.72987643435,756,Tier 3,Neutral,Employed,6,Fashion,Basic,3.6118900310441644,13,No
CUST_0802,47,Male,High School,56030.469698484885,488,Tier 1,Very Dissatisfied,Unemployed,29,Electronics,Basic,1.4837453723957192,8,Yes
CUST_0803,67,Male,Bachelor,42059.0713870949,590,Tier 3,Neutral,Student,40,Electronics,Basic,0.17751574957623653,11,No
CUST_0804,62,Female,High School,46539.06309745976,819,Tier 1,Dissatisfied,Unemployed,40,Home,Standard,2.640445064109816,17,Yes
CUST_0805,22,Non-binary,High School,59467.26711109673,591,Tier 2,Dissatisfied,Employed,4,Beauty,Basic,0.5633775839595445,13,No
CUST_0806,50,Non-binary,High School,48235.270808246336,582,Tier 2,Neutral,Self-Employed,31,Fashion,Premium,11.821725423734206,9,No
CUST_0807,18,Female,Bachelor,71437.56132356712,843,Tier 3,Satisfied,Student,0,Electronics,Basic,0.21062631844877974,9,No
CUST_0808,35,Non-binary,Master,45024.32822711967,676,Tier 2,Dissatisfied,Unemployed,14,Electronics,Basic,2.82509677885097,5,Yes
CUST_0809,49,Male,High School,63092.16859041556,455,Tier 3,Neutral,Self-Employed,31,Groceries,Basic,0.2682993241213807,8,Yes
CUST_0810,64,Non-binary,Bachelor,83600.9073762234,807,Tier 3,Very Dissatisfied,Unemployed,40,Home,Basic,0.5021074115239421,14,Yes
CUST_0811,66,Male,Bachelor,59268.08274874897,712,Tier 2,Neutral,Student,40,Beauty,Basic,5.377409360139026,9,Yes
CUST_0812,28,Female,High School,67119.5424791949,827,Tier 2,Neutral,Unemployed,8,Fashion,Basic,5.208012293130607,10,Yes
CUST_0813,38,Male,Master,65853.02774801197,654,Tier 3,Very Satisfied,Unemployed,17,Electronics,Basic,0.16805380538014036,10,No
CUST_0814,43,Non-binary,Bachelor,60159.937992345316,486,Tier 2,Dissatisfied,Unemployed,24,Groceries,Basic,0.1,10,Yes
CUST_0815,42,Non-binary,Bachelor,58659.857161129796,330,Tier 1,Satisfied,Self-Employed,21,Home,Basic,0.4104886740455793,9,No
CUST_0816,39,Non-binary,Bachelor,48572.515571001764,559,Tier 2,Satisfied,Student,17,Home,Premium,7.198452434266792,13,No
CUST_0817,44,Female,High School,63020.24581115639,720,Tier 2,Very Satisfied,Student,23,Fashion,Standard,4.392283657846812,15,No
CUST_0818,66,Female,Bachelor,54334.64982321065,828,Tier 1,Satisfied,Self-Employed,40,Electronics,Standard,0.19431875933786869,7,Yes
CUST_0819,30,Non-binary,Bachelor,90921.80336469415,603,Tier 2,Neutral,Self-Employed,9,Fashion,Basic,3.348100780118151,19,Yes
CUST_0820,50,Male,Master,76222.86518219823,338,Tier 2,Very Satisfied,Self-Employed,28,Fashion,Basic,6.224483691293408,6,No
CUST_0821,51,Female,High School,30944.08208223308,788,Tier 3,Very Dissatisfied,Employed,33,Groceries,Basic,10.16093495507646,12,No
CUST_0822,58,Non-binary,Bachelor,32056.840035638448,841,Tier 2,Dissatisfied,Unemployed,38,Home,Standard,13.59326789313978,11,No
CUST_0823,52,Non-binary,Bachelor,57390.8026192127,577,Tier 2,Dissatisfied,Unemployed,34,Beauty,Basic,1.9833239459359266,14,Yes
CUST_0824,18,Female,High School,52093.89045120507,502,Tier 1,Dissatisfied,Student,0,Home,Basic,0.7299429019396076,6,Yes
CUST_0825,38,Female,Bachelor,56336.121635561496,365,Tier 3,Neutral,Unemployed,20,Home,Standard,1.3520008146835072,12,Yes
CUST_0826,65,Female,Master,73023.22921304626,407,Tier 3,Very Dissatisfied,Employed,40,Groceries,Basic,7.484375549028299,8,Yes
CUST_0827,23,Male,Master,66314.71797754714,567,Tier 3,Very Satisfied,Self-Employed,2,Beauty,Basic,17.786487434329082,10,No
CUST_0828,45,Male,Bachelor,66112.58460916308,521,Tier 2,Very Satisfied,Student,27,Electronics,Basic,3.140484114918544,8,Yes
CUST_0829,34,Non-binary,Master,88923.89330990787,829,Tier 3,Dissatisfied,Student,16,Beauty,Standard,1.821758917687235,10,No
CUST_0830,22,Female,PhD,32222.168916538412,389,Tier 1,Very Dissatisfied,Unemployed,4,Electronics,Standard,2.803499468979717,9,No
CUST_0831,48,Male,Master,62078.77668297799,554,Tier 3,Very Dissatisfied,Student,30,Beauty,Basic,1.8178730646355103,6,No
CUST_0832,22,Female,High School,48418.94904105492,754,Tier 1,Very Dissatisfied,Self-Employed,2,Fashion,Basic,1.4818486603110532,4,Yes
CUST_0833,55,Non-binary,Master,88708.71571678705,552,Tier 3,Satisfied,Student,33,Beauty,Standard,4.503941987095581,11,Yes
CUST_0834,20,Male,Bachelor,20000.0,556,Tier 3,Satisfied,Self-Employed,0,Groceries,Basic,0.1,10,No
CUST_0835,40,Male,PhD,20000.0,682,Tier 1,Dissatisfied,Employed,22,Electronics,Standard,1.5025010319647465,5,Yes
CUST_0836,54,Male,Bachelor,66092.72592696102,741,Tier 3,Very Dissatisfied,Employed,34,Home,Standard,5.414414402577408,10,Yes
CUST_0837,54,Non-binary,High School,82525.93118648294,389,Tier 3,Very Dissatisfied,Self-Employed,34,Groceries,Basic,0.16293981357572626,11,Yes
CUST_0838,27,Female,Master,75465.086426341,689,Tier 3,Very Satisfied,Unemployed,9,Electronics,Basic,0.434339571907691,13,Yes
CUST_0839,27,Male,Bachelor,43980.38413364583,343,Tier 2,Very Satisfied,Student,8,Electronics,Standard,1.736425440327223,7,Yes
CUST_0840,36,Non-binary,PhD,90128.43444003159,318,Tier 1,Dissatisfied,Unemployed,18,Home,Basic,10.510677507508168,8,No
CUST_0841,34,Female,PhD,35370.62502811583,400,Tier 3,Very Dissatisfied,Student,15,Fashion,Basic,7.238427286526397,17,No
CUST_0842,38,Non-binary,Bachelor,86149.6837908669,656,Tier 1,Dissatisfied,Employed,20,Groceries,Standard,0.11202887275245146,7,No
CUST_0843,31,Female,High School,38015.43499283712,841,Tier 1,Very Satisfied,Employed,12,Home,Basic,3.482893474266813,12,Yes
CUST_0844,26,Non-binary,Bachelor,52963.51655325556,332,Tier 1,Very Satisfied,Employed,7,Home,Basic,1.605763371118679,4,No
CUST_0845,63,Female,High School,72785.39075713835,528,Tier 3,Satisfied,Student,40,Fashion,Basic,5.2298002319776415,13,No
CUST_0846,18,Male,High School,30675.8433820767,823,Tier 3,Dissatisfied,Employed,0,Groceries,Standard,6.392653563183188,11,No
CUST_0847,68,Female,Master,89380.46795081535,454,Tier 1,Dissatisfied,Employed,40,Home,Basic,9.933858846308368,2,Yes
CUST_0848,62,Non-binary,High School,52841.123371973714,722,Tier 2,Very Dissatisfied,Employed,40,Fashion,Premium,3.225750817137783,14,Yes
CUST_0849,30,Non-binary,Bachelor,62745.522713565784,545,Tier 1,Very Dissatisfied,Employed,10,Groceries,Standard,25.969866527552142,11,Yes
CUST_0850,21,Female,PhD,83244.01578081504,704,Tier 2,Satisfied,Unemployed,2,Beauty,Basic,19.556643054656426,12,No
CUST_0851,18,Male,Bachelor,44137.493096657,840,Tier 1,Neutral,Employed,0,Electronics,Basic,10.692422864370672,11,Yes
CUST_0852,66,Male,High School,81216.27372510778,460,Tier 1,Neutral,Employed,40,Fashion,Basic,4.27679543488913,8,Yes
CUST_0853,57,Female,PhD,92810.67141784739,416,Tier 1,Neutral,Unemployed,38,Electronics,Standard,2.5375426362921205,15,No
CUST_0854,49,Female,High School,46888.42005340842,570,Tier 3,Dissatisfied,Unemployed,29,Beauty,Premium,2.265821530339324,12,Yes
CUST_0855,51,Non-binary,Master,87387.75345192589,786,Tier 2,Dissatisfied,Student,33,Home,Standard,0.1,7,Yes
CUST_0856,45,Male,PhD,24788.42811516794,471,Tier 2,Very Satisfied,Self-Employed,24,Home,Basic,1.4329100370088024,8,No
CUST_0857,48,Female,PhD,67792.00789589134,573,Tier 1,Dissatisfied,Employed,27,Groceries,Standard,6.343592022499602,15,No
CUST_0858,25,Male,Bachelor,35428.02968592383,558,Tier 3,Dissatisfied,Employed,3,Fashion,Basic,4.627062291723826,9,Yes
CUST_0859,56,Female,Bachelor,78851.37097072379,434,Tier 3,Dissatisfied,Employed,37,Fashion,Standard,12.409886073930284,9,No
CUST_0860,43,Female,High School,77209.12096844407,721,Tier 2,Satisfied,Student,21,Groceries,Standard,0.25658366760889745,10,Yes
CUST_0861,51,Male,Master,101547.59991182486,720,Tier 3,Dissatisfied,Employed,33,Electronics,Basic,0.843730231254983,14,Yes
CUST_0862,20,Female,Master,88425.65965904998,485,Tier 2,Very Dissatisfied,Self-Employed,0,Home,Basic,7.785266066340481,11,Yes
CUST_0863,67,Female,Bachelor,56684.5760479709,663,Tier 2,Very Dissatisfied,Unemployed,40,Home,Standard,2.219789954294926,8,Yes
CUST_0864,29,Non-binary,High School,38365.0502540232,677,Tier 2,Very Satisfied,Student,11,Fashion,Standard,0.6297741723632279,12,Yes
CUST_0865,18,Female,High School,71313.7415933878,822,Tier 3,Satisfied,Unemployed,0,Fashion,Basic,28.204749836665343,3,Yes
CUST_0866,61,Female,High School,58785.371792290134,495,Tier 2,Very Dissatisfied,Employed,40,Groceries,Basic,7.7381946709118505,6,No
CUST_0867,22,Female,Master,91023.10089191407,397,Tier 2,Satisfied,Employed,1,Beauty,Standard,2.627505897368872,14,No
CUST_0868,47,Non-binary,Bachelor,20000.0,321,Tier 1,Satisfied,Employed,25,Electronics,Basic,8.667853112473033,12,No
CUST_0869,47,Male,PhD,103761.13518577254,749,Tier 2,Very Satisfied,Self-Employed,26,Beauty,Basic,5.706615800580332,14,Yes
CUST_0870,34,Non-binary,Master,70639.81215223607,471,Tier 2,Satisfied,Self-Employed,15,Beauty,Basic,7.802637814813039,11,Yes
CUST_0871,65,Non-binary,High School,43739.757565592554,682,Tier 1,Dissatisfied,Student,40,Fashion,Basic,8.442578155033463,7,No
CUST_0872,64,Male,Bachelor,74679.78454837132,433,Tier 1,Satisfied,Unemployed,40,Fashion,Standard,0.4426736833304454,17,No
CUST_0873,40,Non-binary,Bachelor,85948.42842579407,725,Tier 3,Very Satisfied,Employed,18,Fashion,Premium,4.877190890866291,9,Yes
CUST_0874,32,Male,Bachelor,62286.93782607377,324,Tier 2,Very Satisfied,Employed,12,Beauty,Standard,0.1,13,Yes
CUST_0875,54,Non-binary,Master,24701.59231710314,802,Tier 3,Very Satisfied,Employed,34,Electronics,Basic,0.2221437380254292,13,No
CUST_0876,38,Male,Master,54123.05927305788,484,Tier 3,Very Dissatisfied,Employed,19,Fashion,Standard,11.715994350956873,7,No
CUST_0877,31,Female,Master,80787.90106084276,384,Tier 1,Dissatisfied,Self-Employed,13,Home,Basic,3.749262005785861,4,No
CUST_0878,19,Non-binary,High School,69933.2946845475,443,Tier 3,Very Dissatisfied,Unemployed,0,Electronics,Basic,6.657174895441658,9,Yes
CUST_0879,28,Non-binary,High School,56869.85938329255,711,Tier 2,Neutral,Unemployed,7,Home,Premium,9.116281345565644,17,Yes
CUST_0880,68,Non-binary,Master,86166.3166178287,523,Tier 1,Dissatisfied,Student,40,Electronics,Basic,14.93750795021434,12,Yes
CUST_0881,56,Non-binary,High School,74786.11681664594,519,Tier 2,Satisfied,Self-Employed,35,Fashion,Premium,10.176275426804942,5,Yes
CUST_0882,55,Female,Bachelor,76326.78311876688,478,Tier 2,Very Satisfied,Employed,34,Groceries,Basic,3.301575006369629,10,Yes
CUST_0883,51,Non-binary,High School,51787.306160383974,732,Tier 1,Neutral,Unemployed,33,Fashion,Standard,2.0471420635253987,14,Yes
CUST_0884,55,Female,Bachelor,49852.32636507803,564,Tier 2,Dissatisfied,Unemployed,37,Beauty,Basic,0.8390955545959394,6,Yes
CUST_0885,67,Female,High School,26000.80558633958,728,Tier 1,Very Dissatisfied,Self-Employed,40,Beauty,Basic,2.556807857528965,6,No
CUST_0886,51,Female,Bachelor,54812.164881254874,715,Tier 2,Very Satisfied,Student,32,Electronics,Basic,2.2824257188647987,11,Yes
CUST_0887,35,Female,PhD,78707.84107596255,752,Tier 1,Very Dissatisfied,Student,13,Beauty,Premium,4.100073751622059,10,Yes
CUST_0888,47,Male,High School,55918.134059688266,496,Tier 3,Dissatisfied,Employed,25,Fashion,Standard,5.47573263816852,11,No
CUST_0889,32,Male,High School,68910.7769305801,352,Tier 2,Dissatisfied,Student,13,Home,Premium,19.158088689370953,10,No
CUST_0890,44,Non-binary,Bachelor,82223.9871330656,779,Tier 1,Neutral,Unemployed,26,Fashion,Standard,6.516870117003743,7,Yes
CUST_0891,68,Male,Master,67456.65983597265,742,Tier 2,Satisfied,Student,40,Electronics,Premium,5.1605921397465035,12,Yes
CUST_0892,51,Male,High School,69410.29523521604,629,Tier 2,Very Dissatisfied,Employed,29,Beauty,Basic,2.0405362344364426,6,No
CUST_0893,69,Non-binary,Bachelor,32843.550759248916,550,Tier 2,Neutral,Unemployed,40,Home,Basic,0.17556596069009803,8,Yes
CUST_0894,55,Non-binary,High School,53548.70431796046,422,Tier 1,Very Satisfied,Student,36,Groceries,Standard,1.6992656289408778,9,No
CUST_0895,50,Non-binary,Master,94532.5301299319,686,Tier 3,Satisfied,Student,29,Home,Standard,7.314751893829813,12,Yes
CUST_0896,41,Male,Bachelor,62075.94362192187,638,Tier 3,Neutral,Self-Employed,22,Home,Standard,1.1487764337458015,10,Yes
CUST_0897,32,Male,Master,97934.7636399315,647,Tier 3,Very Dissatisfied,Employed,14,Fashion,Basic,6.227242313476026,16,Yes
CUST_0898,47,Non-binary,PhD,45537.687387221056,328,Tier 1,Dissatisfied,Student,28,Groceries,Basic,4.334882603414096,8,No
CUST_0899,59,Female,High School,64678.949042690794,334,Tier 3,Very Satisfied,Self-Employed,40,Electronics,Premium,0.9428463845784352,9,Yes
CUST_0900,68,Non-binary,Master,52346.43124896264,817,Tier 1,Very Dissatisfied,Unemployed,40,Electronics,Standard,1.516515955054409,10,Yes
CUST_0901,34,Female,High School,71839.69370249106,695,Tier 2,Satisfied,Self-Employed,13,Home,Basic,3.428907901446152,11,No
CUST_0902,22,Female,Master,77900.17336120241,593,Tier 2,Satisfied,Self-Employed,0,Home,Standard,2.7096443090161064,4,Yes
CUST_0903,46,Non-binary,Bachelor,72049.32191401802,648,Tier 3,Dissatisfied,Student,26,Beauty,Premium,7.538104909123124,9,No
CUST_0904,21,Non-binary,Master,80837.04287496058,446,Tier 1,Dissatisfied,Student,2,Groceries,Basic,6.62890670493811,8,No
CUST_0905,27,Non-binary,High School,59736.540229553466,366,Tier 2,Very Satisfied,Student,7,Home,Premium,4.27332721296833,10,Yes
CUST_0906,34,Male,High School,56189.43264672645,819,Tier 1,Very Satisfied,Self-Employed,12,Beauty,Premium,8.637581218605758,11,No
CUST_0907,27,Female,Bachelor,24836.139854480563,421,Tier 1,Dissatisfied,Unemployed,6,Groceries,Premium,4.135330849272437,11,No
CUST_0908,34,Male,Bachelor,72769.0187032913,639,Tier 2,Dissatisfied,Employed,12,Electronics,Premium,16.675539536799594,10,Yes
CUST_0909,37,Male,High School,63443.68184480315,474,Tier 1,Satisfied,Self-Employed,16,Beauty,Standard,1.224544148841992,10,Yes
CUST_0910,41,Non-binary,Bachelor,58641.705248749335,750,Tier 2,Dissatisfied,Student,20,Groceries,Basic,6.2611254539252865,13,No
CUST_0911,22,Male,High School,56183.6518909131,435,Tier 2,Neutral,Employed,4,Beauty,Basic,2.309733921248556,9,Yes
CUST_0912,51,Non-binary,Bachelor,59262.408773124196,315,Tier 2,Very Dissatisfied,Unemployed,32,Home,Basic,1.6353462786155617,13,Yes
CUST_0913,23,Female,Master,55275.27737004166,632,Tier 1,Dissatisfied,Employed,1,Fashion,Basic,0.9946179103502589,13,No
CUST_0914,19,Non-binary,Bachelor,49439.323228733905,494,Tier 2,Very Satisfied,Student,0,Electronics,Basic,4.0204325473981015,11,No
CUST_0915,30,Male,High School,64791.77761448338,795,Tier 1,Neutral,Self-Employed,8,Home,Basic,1.2133487178865927,8,No
CUST_0916,60,Male,Bachelor,69683.18237865905,308,Tier 2,Very Satisfied,Self-Employed,38,Home,Basic,1.1179110591108563,9,Yes
CUST_0917,60,Non-binary,High School,44588.64171227638,633,Tier 2,Neutral,Student,39,Groceries,Basic,23.299137812176767,7,Yes
CUST_0918,65,Non-binary,PhD,51985.28861625218,632,Tier 3,Dissatisfied,Self-Employed,40,Beauty,Premium,8.091066943851398,12,Yes
CUST_0919,28,Male,High School,55907.56497470263,626,Tier 3,Very Dissatisfied,Student,9,Electronics,Basic,6.897126441646789,9,No
CUST_0920,68,Female,Master,60096.266147535694,314,Tier 3,Very Satisfied,Self-Employed,40,Home,Standard,7.900867269545704,13,Yes
CUST_0921,64,Female,PhD,57436.29060828466,525,Tier 1,Neutral,Self-Employed,40,Groceries,Standard,17.356416098752835,9,Yes
CUST_0922,40,Non-binary,Master,73194.42399312787,724,Tier 1,Satisfied,Self-Employed,22,Electronics,Basic,4.258097294069155,10,Yes
CUST_0923,33,Female,Bachelor,26952.659685923813,707,Tier 2,Dissatisfied,Unemployed,15,Beauty,Premium,1.243870357624362,11,No
CUST_0924,48,Male,Master,30499.25603319766,412,Tier 2,Very Dissatisfied,Unemployed,29,Home,Standard,9.9101094238742,14,Yes
CUST_0925,28,Non-binary,PhD,63871.38798507155,727,Tier 2,Dissatisfied,Student,8,Home,Basic,6.788159986370609,8,Yes
CUST_0926,33,Male,Bachelor,47946.28304344422,300,Tier 2,Satisfied,Unemployed,14,Home,Basic,2.674808790616555,12,No
CUST_0927,25,Male,Bachelor,77684.84611547622,565,Tier 1,Very Dissatisfied,Student,6,Electronics,Basic,3.208179786062319,8,Yes
CUST_0928,21,Female,Bachelor,83396.019051771,790,Tier 2,Satisfied,Employed,2,Electronics,Basic,2.6487885375463343,13,No
CUST_0929,57,Non-binary,Bachelor,64674.94352845821,507,Tier 2,Dissatisfied,Employed,38,Electronics,Basic,13.292170478366938,12,No
CUST_0930,21,Non-binary,Bachelor,38560.50167451642,668,Tier 3,Neutral,Unemployed,1,Electronics,Standard,2.1044036897866065,8,No
CUST_0931,42,Female,Bachelor,81091.87032454119,605,Tier 2,Dissatisfied,Employed,24,Groceries,Premium,16.550061946894886,7,Yes
CUST_0932,20,Male,High School,63978.05324300655,311,Tier 2,Dissatisfied,Employed,0,Fashion,Standard,12.054849288429516,7,Yes
CUST_0933,49,Male,High School,30261.280549457646,644,Tier 2,Dissatisfied,Self-Employed,31,Groceries,Basic,4.978308793822727,9,No
CUST_0934,20,Male,High School,32029.607038696315,764,Tier 1,Very Satisfied,Self-Employed,2,Home,Basic,4.335381539769465,8,Yes
CUST_0935,44,Male,High School,90338.9357941729,793,Tier 3,Satisfied,Student,22,Groceries,Basic,2.310885920178859,13,No
CUST_0936,46,Non-binary,High School,87022.7182652246,667,Tier 2,Satisfied,Employed,27,Beauty,Basic,0.1,14,No
CUST_0937,49,Non-binary,Bachelor,20000.0,719,Tier 2,Satisfied,Student,29,Electronics,Basic,0.6826691126925909,15,No
CUST_0938,67,Female,High School,32844.182094842465,470,Tier 3,Very Satisfied,Student,40,Beauty,Premium,7.016822621324908,10,Yes
CUST_0939,68,Female,Master,82817.10991243311,433,Tier 2,Neutral,Employed,40,Beauty,Basic,3.1889420099065893,8,No
CUST_0940,36,Non-binary,High School,59630.148232139036,726,Tier 1,Dissatisfied,Unemployed,14,Home,Premium,0.8116425863011967,8,No
CUST_0941,38,Non-binary,High School,74036.98570984186,324,Tier 2,Neutral,Employed,17,Electronics,Basic,1.5323598717341436,8,Yes
CUST_0942,22,Male,Master,58760.945078038065,829,Tier 1,Very Satisfied,Self-Employed,3,Beauty,Premium,14.766899638406652,9,Yes
CUST_0943,35,Male,Bachelor,73089.84980142408,489,Tier 1,Satisfied,Employed,17,Home,Standard,2.2874736463540026,7,Yes
CUST_0944,45,Female,High School,60116.67093330867,440,Tier 2,Dissatisfied,Unemployed,25,Electronics,Standard,11.912577734212205,14,Yes
CUST_0945,59,Non-binary,Master,51247.83486486068,614,Tier 3,Very Dissatisfied,Student,37,Fashion,Basic,1.8165979416837015,11,No
CUST_0946,39,Female,Master,81174.87659829619,743,Tier 1,Very Dissatisfied,Student,17,Home,Premium,3.9177680551406455,8,Yes
CUST_0947,38,Non-binary,Bachelor,64041.09232051292,618,Tier 3,Neutral,Self-Employed,20,Groceries,Premium,0.10344822805037027,13,No
CUST_0948,23,Male,Bachelor,73047.77432487132,740,Tier 2,Satisfied,Self-Employed,2,Electronics,Standard,3.689416526240301,10,No
CUST_0949,18,Female,PhD,63148.95849921533,391,Tier 1,Very Dissatisfied,Self-Employed,0,Beauty,Standard,5.065963535460407,12,No
CUST_0950,22,Female,Bachelor,50272.86212900374,478,Tier 2,Neutral,Student,4,Beauty,Standard,1.334857452958094,10,No
CUST_0951,58,Non-binary,Bachelor,92167.78622714385,355,Tier 3,Very Satisfied,Self-Employed,37,Groceries,Basic,4.324866156336501,11,Yes
CUST_0952,29,Male,Master,67099.3650951533,454,Tier 2,Neutral,Employed,7,Groceries,Standard,5.2088130497986995,13,No
CUST_0953,43,Female,High School,52899.02711255697,410,Tier 2,Neutral,Student,24,Beauty,Premium,5.8059409391519745,13,Yes
CUST_0954,63,Male,Bachelor,85566.58940637432,436,Tier 1,Neutral,Unemployed,40,Electronics,Basic,7.489556973988546,9,Yes
CUST_0955,51,Female,High School,33583.524522420856,531,Tier 2,Dissatisfied,Student,31,Home,Basic,1.8650324961077123,13,Yes
CUST_0956,66,Male,Master,104725.67301591972,767,Tier 2,Neutral,Employed,40,Groceries,Basic,4.194067597107635,15,Yes
CUST_0957,31,Non-binary,Bachelor,56417.004846731434,780,Tier 2,Neutral,Employed,13,Groceries,Standard,19.97132788305124,15,No
CUST_0958,43,Female,Bachelor,34639.715852332476,367,Tier 1,Dissatisfied,Self-Employed,21,Groceries,Basic,11.420984517185804,12,Yes
CUST_0959,62,Female,High School,98118.8269691513,548,Tier 3,Dissatisfied,Student,40,Fashion,Basic,15.252571717277078,10,Yes
CUST_0960,44,Male,High School,50736.64773854417,622,Tier 3,Very Satisfied,Student,25,Electronics,Basic,2.4399126147703107,10,No
CUST_0961,26,Male,Bachelor,64864.891397112544,817,Tier 2,Satisfied,Student,7,Electronics,Standard,7.730628196109488,9,Yes
CUST_0962,43,Female,Master,74353.81482878927,731,Tier 1,Very Dissatisfied,Unemployed,24,Electronics,Basic,4.836577571575901,11,Yes
CUST_0963,64,Non-binary,Bachelor,83683.45055320291,786,Tier 2,Very Dissatisfied,Self-Employed,40,Electronics,Standard,0.43179476602473066,6,Yes
CUST_0964,39,Male,High School,65995.49127443129,728,Tier 3,Neutral,Employed,17,Electronics,Basic,8.68579932453685,9,Yes
CUST_0965,64,Male,Master,47053.69183339926,568,Tier 1,Very Satisfied,Employed,40,Beauty,Standard,5.652082770101417,15,Yes
CUST_0966,47,Male,High School,64379.85046667985,836,Tier 3,Neutral,Self-Employed,29,Groceries,Premium,1.108955827971204,11,Yes
CUST_0967,60,Female,PhD,51613.689093365574,447,Tier 3,Very Dissatisfied,Employed,40,Beauty,Basic,0.4154873630124809,10,Yes
CUST_0968,65,Female,High School,64980.233527290475,417,Tier 1,Dissatisfied,Employed,40,Fashion,Basic,9.070704291208624,7,Yes
CUST_0969,34,Female,Bachelor,92562.99091513717,666,Tier 1,Satisfied,Self-Employed,14,Home,Premium,0.4109432859625234,9,Yes
CUST_0970,43,Female,High School,75118.50383287588,365,Tier 2,Very Satisfied,Employed,22,Groceries,Basic,0.4789977571508441,11,Yes
CUST_0971,53,Non-binary,PhD,64132.928761966774,669,Tier 2,Dissatisfied,Student,34,Fashion,Basic,2.787911802916984,8,Yes
CUST_0972,18,Non-binary,Bachelor,74769.81665212681,474,Tier 3,Satisfied,Unemployed,0,Beauty,Premium,0.7239603749449828,11,No
CUST_0973,25,Female,High School,76201.61303818371,794,Tier 1,Very Satisfied,Self-Employed,3,Home,Premium,12.247867268699471,11,No
CUST_0974,66,Non-binary,Bachelor,38442.51794062549,413,Tier 1,Very Satisfied,Unemployed,40,Fashion,Standard,3.177070723942376,6,Yes
CUST_0975,52,Male,High School,60834.45422431396,410,Tier 2,Very Dissatisfied,Employed,31,Home,Basic,4.209987766958625,10,No
CUST_0976,69,Male,High School,111250.55318665032,738,Tier 3,Dissatisfied,Employed,40,Fashion,Basic,13.162818557782794,16,Yes
CUST_0977,32,Male,PhD,84256.41970063733,446,Tier 3,Very Satisfied,Student,12,Beauty,Basic,3.777913978584202,6,No
CUST_0978,64,Female,Bachelor,49931.288816776,334,Tier 2,Very Satisfied,Self-Employed,40,Home,Standard,2.1816153720102065,10,Yes
CUST_0979,39,Male,Master,47935.84207764757,608,Tier 1,Satisfied,Employed,19,Fashion,Standard,7.976568300237031,12,Yes
CUST_0980,31,Non-binary,Bachelor,47269.485536487955,837,Tier 2,Very Dissatisfied,Self-Employed,12,Beauty,Premium,2.9246056496363937,11,No
CUST_0981,43,Female,Bachelor,77326.39900524114,313,Tier 2,Neutral,Self-Employed,23,Groceries,Basic,1.917070827328412,9,Yes
CUST_0982,45,Non-binary,High School,92152.81842232434,673,Tier 2,Very Dissatisfied,Self-Employed,26,Beauty,Standard,6.422832432501289,11,Yes
CUST_0983,40,Male,High School,71643.34088960115,727,Tier 2,Neutral,Self-Employed,18,Beauty,Basic,8.087493482507986,8,No
CUST_0984,31,Male,Master,63143.24699737636,532,Tier 1,Dissatisfied,Self-Employed,10,Groceries,Basic,7.844267752753734,11,Yes
CUST_0985,41,Male,PhD,51116.89284734457,739,Tier 2,Dissatisfied,Unemployed,22,Beauty,Standard,19.010109548644326,5,Yes
CUST_0986,19,Female,High School,66587.46291167053,801,Tier 1,Very Satisfied,Student,0,Groceries,Basic,7.724503570743959,8,Yes
CUST_0987,62,Non-binary,High School,43597.56559807581,574,Tier 2,Dissatisfied,Self-Employed,40,Groceries,Standard,7.346933015054345,8,Yes
CUST_0988,43,Female,Bachelor,21284.689055775227,375,Tier 3,Very Satisfied,Unemployed,24,Groceries,Standard,9.741549010372704,3,No
CUST_0989,31,Female,PhD,92736.51380224898,738,Tier 1,Very Dissatisfied,Employed,9,Fashion,Premium,0.1,12,Yes
CUST_0990,68,Male,High School,39883.746592757816,588,Tier 3,Dissatisfied,Self-Employed,40,Home,Standard,2.2504670872164163,11,Yes
